story,character, appearing lines
0beb39fb-b742-46fb-914b-ce93b8378e25,Buddy,"[1, 2, 3, 4]"
92eccf82-d367-4a04-8e40-f56f3b33b7be,Right guy,[2]
92eccf82-d367-4a04-8e40-f56f3b33b7be,Men,[5]
92eccf82-d367-4a04-8e40-f56f3b33b7be,Her friends,[1]
92eccf82-d367-4a04-8e40-f56f3b33b7be,Kandi,"[1, 2, 3, 4, 5]"
004b048d-beda-45a3-bb51-7a16dec21c5a,Donna,"[1, 2, 3, 4, 5]"
004b048d-beda-45a3-bb51-7a16dec21c5a,Coworkers,"[1, 5]"
0ee5a01a-e8c3-414d-9a9f-52b8a97991b7,Larry,"[1, 2, 3, 4, 5]"
40d5f05d-0c2b-43f9-832d-aa77a6d72b29,Kim,"[1, 2, 3, 4, 5]"
bd5612d2-053f-4b8c-b507-6773341a8627,Madison,"[2, 3, 4, 5]"
dbf9d11c-0c3f-41a0-8b24-edf04be8e42b,Groomsmen,[2]
dbf9d11c-0c3f-41a0-8b24-edf04be8e42b,Men,"[3, 4, 5]"
dbf9d11c-0c3f-41a0-8b24-edf04be8e42b,Tommy,"[1, 2]"
dfbea68f-9308-4be4-875f-e4216da6a7a1,Everyone,[5]
dfbea68f-9308-4be4-875f-e4216da6a7a1,Papa goodwin,[3]
dfbea68f-9308-4be4-875f-e4216da6a7a1,Mama goodwin,[3]
dfbea68f-9308-4be4-875f-e4216da6a7a1,Goodwin family,"[1, 2, 4, 5]"
dfbea68f-9308-4be4-875f-e4216da6a7a1,Goodwin family,[1]
dfbea68f-9308-4be4-875f-e4216da6a7a1,Mama,[3]
6a427cd0-5a99-44ee-95c1-3f417c484fec,People,"[3, 4]"
6a427cd0-5a99-44ee-95c1-3f417c484fec,David,"[1, 2, 3, 5]"
1d2a3bbd-520f-411c-a4bd-a080e48954a0,Friends,"[2, 3, 5]"
1d2a3bbd-520f-411c-a4bd-a080e48954a0,Tom,"[1, 2, 4, 5]"
6e95c14a-2a04-4090-9fee-5d7e5eba0005,Teacher,[5]
6e95c14a-2a04-4090-9fee-5d7e5eba0005,Katie,"[1, 2, 3, 4, 5]"
a894d55c-1252-4870-9376-1a7e1ddb1ed1,Kia,"[1, 2, 3, 4, 5]"
a894d55c-1252-4870-9376-1a7e1ddb1ed1,Husband,"[1, 2, 5]"
92dfd8a9-0a03-4d00-85c7-9db6454674de,Bill,"[1, 3, 4, 5]"
92dfd8a9-0a03-4d00-85c7-9db6454674de,Molly,"[1, 2, 4, 5]"
92dfd8a9-0a03-4d00-85c7-9db6454674de,Ducks,"[2, 3]"
fb858627-a68f-4620-ad9a-6b1fa3393c04,Jacob,"[1, 2, 3, 4, 5]"
fb858627-a68f-4620-ad9a-6b1fa3393c04,Roomate,"[4, 5]"
fb858627-a68f-4620-ad9a-6b1fa3393c04,Parents,[3]
a609e252-11d5-492e-a29f-8e6f5b8aa28c,I (myself),"[1, 2, 3, 4]"
a609e252-11d5-492e-a29f-8e6f5b8aa28c,Some people,[3]
a609e252-11d5-492e-a29f-8e6f5b8aa28c,Friend,[5]
d7b96b81-0c34-4fad-8e35-ff61faf8c3cb,Tia,"[1, 2, 3, 4, 5]"
9634c7fc-9147-40ed-92bd-da2440bdcf5c,The kids,[4]
9634c7fc-9147-40ed-92bd-da2440bdcf5c,Sam,"[1, 2, 3, 4, 5]"
9634c7fc-9147-40ed-92bd-da2440bdcf5c,His mother,"[1, 2, 3, 5]"
056bb5e5-501f-45e7-9e2d-63868bbad3f1,John,"[1, 2, 3, 4, 5]"
64569b98-37d9-4842-be8d-e7ef716d1933,Sue,"[1, 5]"
64569b98-37d9-4842-be8d-e7ef716d1933,Cats,"[1, 2, 3, 4, 5]"
2fc5a78d-cc2f-4dc5-8508-912048e3415d,John,"[1, 2, 3, 4]"
2fc5a78d-cc2f-4dc5-8508-912048e3415d,Everyone,"[1, 3, 5]"
c720b413-f844-48db-88c7-c66686006f7b,Everyone,[4]
c720b413-f844-48db-88c7-c66686006f7b,Friends,"[1, 4]"
c720b413-f844-48db-88c7-c66686006f7b,Whitney,"[1, 2, 3, 4, 5]"
92ba4de0-6e7f-433d-8777-160a175932bf,The rescue team,[5]
92ba4de0-6e7f-433d-8777-160a175932bf,Girl,"[1, 2, 3, 4, 5]"
e99722fc-957a-4d24-83a5-1e9993048dc0,I (myself),"[1, 2, 3, 4, 5]"
e99722fc-957a-4d24-83a5-1e9993048dc0,My friends,[5]
e99722fc-957a-4d24-83a5-1e9993048dc0,Neighbor,[5]
1fc96454-e544-4a4c-af34-7c809975f5fc,Tim,"[1, 2, 3, 4, 5]"
efc46d4e-b774-4a9f-b658-857e4755c523,Rachel,"[1, 2, 3, 4, 5]"
4b72665e-1775-48bd-99c0-b1964e2d9794,Son,[2]
4b72665e-1775-48bd-99c0-b1964e2d9794,Wife,"[1, 3, 4, 5]"
cb241c65-8e36-46e2-a655-f46849a9710e,John,"[1, 3, 4, 5]"
cb241c65-8e36-46e2-a655-f46849a9710e,Father,"[1, 2]"
cb241c65-8e36-46e2-a655-f46849a9710e,Teacher,[2]
61d0361a-8137-4e26-8d35-09ba2c1465cb,The police,"[4, 5]"
61d0361a-8137-4e26-8d35-09ba2c1465cb,Ava,"[1, 2, 3, 4]"
4ad0621a-3d78-4eed-b954-25ec756f422c,I (myself),"[1, 2, 3, 4, 5]"
df536fdb-dbea-4078-9bb6-e0b35347cc1f,Mary,"[1, 2, 3, 4, 5]"
df536fdb-dbea-4078-9bb6-e0b35347cc1f,Basketball team,"[1, 2, 4, 5]"
c5fd083a-8fb7-4a3c-8ca1-f85c48d44f4d,Tom,"[1, 2, 3, 4, 5]"
d536ea52-9550-45d9-8ccc-6f1a31f0c348,Bill,"[1, 2, 3, 4, 5]"
6bb5a8d2-3356-48f3-8580-dd619f653de2,Tony,"[1, 2, 3, 4, 5]"
6bb5a8d2-3356-48f3-8580-dd619f653de2,Girlfriend,"[1, 2]"
6bb5a8d2-3356-48f3-8580-dd619f653de2,Sister,"[4, 5]"
9aed9a5e-3cc2-4c5e-8a7a-79aa055ff301,Fuzzy,[4]
9aed9a5e-3cc2-4c5e-8a7a-79aa055ff301,Jenny,"[2, 3, 5]"
9aed9a5e-3cc2-4c5e-8a7a-79aa055ff301,Mom,"[3, 5]"
9aed9a5e-3cc2-4c5e-8a7a-79aa055ff301,Teacher,"[1, 5]"
a17d7a1e-92d2-41c7-b2f9-5cf5d389bfe2,Girl,"[1, 2, 3, 4, 5]"
9d23e594-a35f-48ea-b3e1-f5bb8c4a0179,People,[2]
9d23e594-a35f-48ea-b3e1-f5bb8c4a0179,Dave,"[1, 2, 3, 4, 5]"
9d23e594-a35f-48ea-b3e1-f5bb8c4a0179,A person,"[3, 4]"
40929a07-1dd7-4c65-9d79-a84086e947ff,Tasha,"[1, 2, 3, 4, 5]"
40929a07-1dd7-4c65-9d79-a84086e947ff,Those in need,[1]
40929a07-1dd7-4c65-9d79-a84086e947ff,You,[2]
40929a07-1dd7-4c65-9d79-a84086e947ff,A woman,"[3, 4, 5]"
6b5c6dff-ad00-4e5a-93db-56ed069bf17b,Sam,"[1, 2, 3, 4, 5]"
6b5c6dff-ad00-4e5a-93db-56ed069bf17b,Seller,[4]
05c31cf7-b2ff-4a3f-b98d-392c2b8f8964,I (myself),"[1, 2, 3, 4, 5]"
05c31cf7-b2ff-4a3f-b98d-392c2b8f8964,A man,"[2, 3]"
b4c73d00-8fbf-4a17-bbef-6ac819f62f2a,The girls,"[2, 5]"
b4c73d00-8fbf-4a17-bbef-6ac819f62f2a,Cassie,"[1, 2, 3, 4]"
12aa51c3-3de2-4770-a27b-ec3f6c17e052,I (myself),"[1, 2, 3, 4]"
12aa51c3-3de2-4770-a27b-ec3f6c17e052,My brother,"[1, 2, 4, 5]"
2efdb510-d30a-47fd-a38d-91164cd70d52,Wes,"[1, 2, 3, 5]"
0e526d21-7b5a-4f2a-bfdb-548d652705eb,I (myself),"[1, 2, 3, 5]"
a6aa902e-e6d4-4922-8d6b-cf31e5b30c61,Robert,"[1, 2, 3, 4, 5]"
a6aa902e-e6d4-4922-8d6b-cf31e5b30c61,Kids,"[1, 5]"
a4f724ff-f1da-4315-8e67-9e3a2f8b215a,Ed,"[1, 2, 3, 4, 5]"
a4f724ff-f1da-4315-8e67-9e3a2f8b215a,Mother,"[1, 2]"
7102f1e5-1f03-4fa9-ae62-8af2e3e0a547,Barry,"[1, 2, 3, 4, 5]"
4c136e12-4980-435c-882c-91267ef225dc,Tina,"[1, 2, 3, 4, 5]"
47bdf8a0-715b-4347-a846-532562226d3c,Diana,"[1, 2, 3, 4, 5]"
47bdf8a0-715b-4347-a846-532562226d3c,Everyone,[4]
530a7f9f-c8b5-4b26-a5f5-0bf05d79d08e,Tish,"[1, 2, 3, 4, 5]"
530a7f9f-c8b5-4b26-a5f5-0bf05d79d08e,Her neighbor,"[3, 4]"
530a7f9f-c8b5-4b26-a5f5-0bf05d79d08e,Neighbor's cat,"[3, 4]"
ecc8b9ee-e0b4-4187-bad2-a46b4caad1f3,Vera,"[1, 2, 3, 4, 5]"
ecc8b9ee-e0b4-4187-bad2-a46b4caad1f3,Cousin,"[3, 4, 5]"
31a5d0b3-863a-4972-bea9-fbd0ee557ed1,I (myself),"[1, 2, 3, 4, 5]"
31a5d0b3-863a-4972-bea9-fbd0ee557ed1,Man,"[3, 4, 5]"
731b8d01-c1e6-4344-8b1a-ec3630aa9a47,The scientist,"[1, 2, 3, 4, 5]"
731b8d01-c1e6-4344-8b1a-ec3630aa9a47,A rare frog,"[1, 3, 4, 5]"
4692c218-703e-4f12-81ef-e80b32f2ac0c,Earl,"[1, 2, 3, 4, 5]"
4692c218-703e-4f12-81ef-e80b32f2ac0c,Student,"[2, 3, 4]"
63174b6c-07ba-4749-9e6f-8e44f55a254d,Cay,"[1, 2, 4, 5]"
63174b6c-07ba-4749-9e6f-8e44f55a254d,Her mom,"[4, 5]"
9718ed24-8f5f-407d-b724-ad891fcd6dab,Melissa,"[1, 2, 3, 4, 5]"
9718ed24-8f5f-407d-b724-ad891fcd6dab,Family,"[1, 5]"
21772477-52c5-44da-b67f-57d248ccb045,The owners,"[3, 4]"
21772477-52c5-44da-b67f-57d248ccb045,Bob,"[1, 2, 5]"
21772477-52c5-44da-b67f-57d248ccb045,A seller,"[1, 3, 4]"
5f872218-c4b4-4907-8c03-e36f5ac9f244,Tim,"[1, 2, 3, 4, 5]"
5f872218-c4b4-4907-8c03-e36f5ac9f244,Team,[3]
c36de2d7-c129-4229-ad56-451c9f514e81,Mark,"[1, 2, 3, 4, 5]"
ed15a95a-4fe6-486c-b789-a0501b9ec4fb,I (myself),"[1, 2, 3, 4, 5]"
588fd0f1-2937-4fb1-bf4e-2a3492cae994,I (myself),[5]
588fd0f1-2937-4fb1-bf4e-2a3492cae994,Jen,"[1, 2, 3, 4, 5]"
1924a07d-d7fa-4a79-b1ef-690cbf5ec6e4,Maryann,"[1, 2, 3, 4, 5]"
3f3bbecb-2e25-4c40-bb8d-d44d283e6787,Son,"[1, 2, 3, 4, 5]"
3f3bbecb-2e25-4c40-bb8d-d44d283e6787,Tom,"[1, 2, 3, 5]"
8af31814-5de4-4f17-94c9-074a38b26f1c,Crush,[2]
8af31814-5de4-4f17-94c9-074a38b26f1c,Another girl,[2]
8af31814-5de4-4f17-94c9-074a38b26f1c,Lucy,"[1, 2, 3, 4, 5]"
8af31814-5de4-4f17-94c9-074a38b26f1c,Her grandma,"[3, 4]"
6f64309b-30ba-457d-a830-949e3ba5bf9e,Holly,"[2, 3, 4]"
6f64309b-30ba-457d-a830-949e3ba5bf9e,Mike,"[1, 2, 3, 5]"
e5d7d0ac-1632-4e99-ac49-1db359b525ef,Jean,"[1, 2, 4, 5]"
e5d7d0ac-1632-4e99-ac49-1db359b525ef,Jean's husband,[1]
e5d7d0ac-1632-4e99-ac49-1db359b525ef,Snake,"[3, 4, 5]"
bc867286-523e-4270-a88f-e37457955f5c,I (myself),"[1, 2, 3, 5]"
bc867286-523e-4270-a88f-e37457955f5c,Friends,"[1, 3, 4, 5]"
60867d88-a5fa-4bfc-830a-34edb480d6f3,Molly,"[1, 2, 3, 4, 5]"
82e93436-a66f-48b8-bc3a-d9356a3aadf2,I (myself),"[1, 2, 3, 4, 5]"
82e93436-a66f-48b8-bc3a-d9356a3aadf2,Other people,[3]
c3a4f130-cd51-4bc8-af2f-d7ab3b6af9bc,Missy,"[1, 2, 3, 5]"
9783a75d-a692-402c-884d-c9e025c62efe,Sabrina,"[1, 2, 3, 4, 5]"
7d8c3e90-c67d-4d98-9242-4702f52de9bf,I (myself),"[1, 2, 3, 4, 5]"
7d8c3e90-c67d-4d98-9242-4702f52de9bf,Mother,"[1, 2]"
7d8c3e90-c67d-4d98-9242-4702f52de9bf,Bees,"[3, 4, 5]"
20b377ce-154d-4b53-994d-ee020c6a50ac,Jokester,[2]
5fc95765-ff40-4ebb-aa8d-67d454fe7f6e,Brandy,"[1, 2, 4, 5]"
5fc95765-ff40-4ebb-aa8d-67d454fe7f6e,Peg,"[1, 2, 4, 5]"
5fc95765-ff40-4ebb-aa8d-67d454fe7f6e,Father,[1]
5fc95765-ff40-4ebb-aa8d-67d454fe7f6e,Guy,"[4, 5]"
5fc95765-ff40-4ebb-aa8d-67d454fe7f6e,Mom,"[1, 2, 3, 4, 5]"
9e71f4cb-f85f-4bbe-b6e2-072f706f590e,Tony,"[1, 2, 3, 5]"
9e71f4cb-f85f-4bbe-b6e2-072f706f590e,Driver,"[4, 5]"
17d95c16-d46a-4acd-8655-521f71247570,Amy,"[1, 2, 3, 4, 5]"
17d95c16-d46a-4acd-8655-521f71247570,Baby,"[3, 4, 5]"
0ceb5307-778c-4c0d-970c-2ca3379f31fe,Boys,"[2, 3, 4, 5]"
0ceb5307-778c-4c0d-970c-2ca3379f31fe,Father,"[1, 3]"
0ceb5307-778c-4c0d-970c-2ca3379f31fe,Sam,"[1, 2, 3, 4, 5]"
a6835576-2479-4f8d-ae19-0003591844dc,Dad,"[1, 5]"
a6835576-2479-4f8d-ae19-0003591844dc,Jack,"[1, 2, 3, 4, 5]"
d88b0759-7d78-4461-b530-a463afdcc770,Cindy,"[1, 3]"
d4d63d39-2987-4076-8bed-b557ac6009cb,Samantha,"[1, 2, 3, 4, 5]"
fafeb948-5c56-46d0-ab1b-790a75264ad3,Billy,"[1, 2, 3, 4, 5]"
fafeb948-5c56-46d0-ab1b-790a75264ad3,Mother,[4]
535ff80d-1e82-461d-a7e8-433160bf97d3,Dad,"[1, 2, 4]"
535ff80d-1e82-461d-a7e8-433160bf97d3,Toby,"[1, 2, 3, 4, 5]"
f62e515b-a551-4948-aaa0-0eeea121f982,His friends,[1]
f62e515b-a551-4948-aaa0-0eeea121f982,Eric,"[1, 2, 3, 4, 5]"
f62e515b-a551-4948-aaa0-0eeea121f982,His mom,"[2, 5]"
2e039479-6fad-417b-8657-eebce7048128,Baby,"[2, 4, 5]"
2e039479-6fad-417b-8657-eebce7048128,Emma,"[1, 2, 3, 5]"
2e039479-6fad-417b-8657-eebce7048128,Husband,"[3, 4]"
90e423df-eb23-428b-b526-df14769b191e,Billy,"[1, 2, 3, 4, 5]"
90e423df-eb23-428b-b526-df14769b191e,Billy's parents,"[1, 3, 4]"
070a73ec-2013-42a7-861a-f6593e1d91a6,Someone,[4]
070a73ec-2013-42a7-861a-f6593e1d91a6,Sandy,"[1, 2, 3, 4, 5]"
401decdf-22d8-4483-b2db-c0d6849569eb,Becky,"[1, 2]"
401decdf-22d8-4483-b2db-c0d6849569eb,Fox,"[4, 5]"
401decdf-22d8-4483-b2db-c0d6849569eb,Squirrel,"[3, 4, 5]"
401decdf-22d8-4483-b2db-c0d6849569eb,People,[2]
b717d8fa-ffa9-4e57-a99e-9cdb59ca9ea7,Pete,"[2, 3, 4, 5]"
b717d8fa-ffa9-4e57-a99e-9cdb59ca9ea7,His friends,[4]
7f3b07ba-f2e4-41a9-8517-9d22c1ac13d2,Chris,"[1, 2, 3, 4, 5]"
7f3b07ba-f2e4-41a9-8517-9d22c1ac13d2,Team,"[1, 5]"
3f905b65-b954-4ebb-940e-1de416872aab,Ben,"[1, 3, 5]"
3f905b65-b954-4ebb-940e-1de416872aab,Sam,"[2, 3, 4, 5]"
55238bff-b322-4363-a2ca-da3c6a509c03,Steve,"[1, 2, 3, 4, 5]"
55238bff-b322-4363-a2ca-da3c6a509c03,An adviser,"[2, 3, 4]"
939e2762-fae8-4ed9-97f2-2ad1bb64e000,Ferrets,[3]
939e2762-fae8-4ed9-97f2-2ad1bb64e000,Puppies,[4]
939e2762-fae8-4ed9-97f2-2ad1bb64e000,Ben,"[1, 2, 3, 4, 5]"
939e2762-fae8-4ed9-97f2-2ad1bb64e000,Cat,[5]
07d1560f-9cc9-4f70-a031-2fa2743ae115,I (myself),"[1, 2, 3, 4, 5]"
a25519c4-16e2-45e6-adc6-1c3c306971dc,Max,"[1, 2, 3, 4, 5]"
a25519c4-16e2-45e6-adc6-1c3c306971dc,Someone,[1]
d817268b-d366-4fd9-b7b1-ce39ccc59498,School,[1]
d817268b-d366-4fd9-b7b1-ce39ccc59498,Jenna,"[1, 2, 3, 4, 5]"
d817268b-d366-4fd9-b7b1-ce39ccc59498,Another girl,[5]
d817268b-d366-4fd9-b7b1-ce39ccc59498,Her mother,[2]
532122ad-2cf9-4a53-9572-8ffaf7a2e657,Men,[2]
532122ad-2cf9-4a53-9572-8ffaf7a2e657,Police,[5]
532122ad-2cf9-4a53-9572-8ffaf7a2e657,Adam,"[1, 3, 4, 5]"
532122ad-2cf9-4a53-9572-8ffaf7a2e657,Men in pickup trucks,"[2, 3]"
6d71c7c6-e952-4f80-af1f-c55e1da2c652,His friends,"[4, 5]"
6d71c7c6-e952-4f80-af1f-c55e1da2c652,Lewy,"[1, 2, 3, 4, 5]"
6d71c7c6-e952-4f80-af1f-c55e1da2c652,His mom,[3]
8f7bd205-9933-4ab8-a38d-bec0bac2b021,Uncontacted tribe,"[2, 3, 5]"
8f7bd205-9933-4ab8-a38d-bec0bac2b021,Clemson,"[1, 2, 4, 5]"
884a6d85-0c56-4d73-bb51-eb9323b59da1,Barry,"[1, 2, 3, 4, 5]"
884a6d85-0c56-4d73-bb51-eb9323b59da1,Daughter,[3]
884a6d85-0c56-4d73-bb51-eb9323b59da1,Barry's wife,"[1, 4]"
884a6d85-0c56-4d73-bb51-eb9323b59da1,Family,"[2, 4]"
e53ae88f-1bb1-4bc6-981c-dfa129d83a6d,Bill,"[1, 2, 3, 5]"
e53ae88f-1bb1-4bc6-981c-dfa129d83a6d,Ted,"[3, 4, 5]"
72e41d8c-615f-4669-b8d5-ba71bf46a481,Tom,"[1, 2, 4, 5]"
e461c1eb-bcc4-4289-8733-ee34ae7c06f4,Dad,[2]
e461c1eb-bcc4-4289-8733-ee34ae7c06f4,Justin,"[1, 2, 4, 5]"
032277f9-8482-4381-9ab5-718367c71e6f,His friends,[3]
032277f9-8482-4381-9ab5-718367c71e6f,Wayne,"[1, 2, 3, 4, 5]"
0d0f7c76-fbfc-46bd-ae4f-2dc027cffd3f,Richard,"[1, 2, 3]"
e6cd48fd-529d-41ac-b056-e87b2ba51e60,Her dog,"[1, 2, 3, 4, 5]"
e6cd48fd-529d-41ac-b056-e87b2ba51e60,Patty's mom,[4]
e6cd48fd-529d-41ac-b056-e87b2ba51e60,Patty,"[1, 2]"
a811f02b-3bc6-48e6-9e99-b4cc737e3e33,Son,"[3, 4, 5]"
a811f02b-3bc6-48e6-9e99-b4cc737e3e33,Kids,[1]
a811f02b-3bc6-48e6-9e99-b4cc737e3e33,Man,"[2, 3]"
a811f02b-3bc6-48e6-9e99-b4cc737e3e33,Minnie,"[1, 2, 3, 5]"
edb162be-533a-4e15-8e2a-29f3f303671d,Favorite team,"[4, 5]"
edb162be-533a-4e15-8e2a-29f3f303671d,Michael,"[1, 2, 3, 4, 5]"
fbad71ec-df5f-4e57-a1a0-ae8672cd4081,Tom,"[1, 2, 3, 4, 5]"
c8f18a28-c401-4d09-86c3-ec593fca5cec,Miley,"[1, 2, 3, 4, 5]"
05330917-9d08-4dc3-8249-a5150cbf1132,I (myself),"[1, 2, 3, 4, 5]"
05330917-9d08-4dc3-8249-a5150cbf1132,Friends,[1]
5abdf426-3219-4fec-b78f-1d1b71485afc,Jessey,"[1, 3, 4, 5]"
5abdf426-3219-4fec-b78f-1d1b71485afc,New girl,"[1, 2, 3]"
5abdf426-3219-4fec-b78f-1d1b71485afc,Her  brother,"[3, 4, 5]"
5abdf426-3219-4fec-b78f-1d1b71485afc,Another guy,"[3, 4, 5]"
a539e4bb-d139-4821-9311-f49cbb024b8e,People,[5]
a539e4bb-d139-4821-9311-f49cbb024b8e,Parents,[2]
a539e4bb-d139-4821-9311-f49cbb024b8e,Tina,"[1, 2, 3, 4, 5]"
a539e4bb-d139-4821-9311-f49cbb024b8e,Others,[4]
a539e4bb-d139-4821-9311-f49cbb024b8e,Friends,[4]
a539e4bb-d139-4821-9311-f49cbb024b8e,Children,"[3, 4]"
63e37e5a-dabc-4370-9d51-8a1e81b110c4,Owner,[4]
63e37e5a-dabc-4370-9d51-8a1e81b110c4,Martha,"[1, 2, 3, 4, 5]"
63e37e5a-dabc-4370-9d51-8a1e81b110c4,Puppy,"[2, 3, 4]"
652491be-caa1-479e-9f5a-a648f5e63b3a,Plates,[2]
652491be-caa1-479e-9f5a-a648f5e63b3a,The man,"[1, 3, 4, 5]"
652491be-caa1-479e-9f5a-a648f5e63b3a,Man,[3]
72e35315-3063-44bd-a17e-020697fe4c33,Devon,"[1, 2, 3, 4]"
ebfd7e67-100d-41b2-9a00-9bf048f0a43f,Tammy,"[1, 2, 3, 4, 5]"
ecb59343-8100-44cd-b97b-e441694f7f63,Trey,"[1, 2, 3, 4, 5]"
ecb59343-8100-44cd-b97b-e441694f7f63,His friends,"[4, 5]"
313d1599-c134-499a-b255-d862a7fb59fb,Tim,"[1, 3, 4]"
313d1599-c134-499a-b255-d862a7fb59fb,Someone trustworthy,[4]
313d1599-c134-499a-b255-d862a7fb59fb,Someone,[4]
313d1599-c134-499a-b255-d862a7fb59fb,The kids,[2]
313d1599-c134-499a-b255-d862a7fb59fb,Tim's wife,"[1, 2, 4, 5]"
00a797d7-a486-41e8-8a3a-bcd1cb6af831,A man,"[2, 3, 4, 5]"
f3d635e5-f2ab-40a7-a3db-223ff08bded6,Anthony,"[1, 2, 3, 4, 5]"
7eef1440-265f-4276-b5b2-d83f4cd2d6c1,Jane,"[1, 2, 4, 5]"
7eef1440-265f-4276-b5b2-d83f4cd2d6c1,Daughter,"[1, 3, 5]"
bd2551cf-c97e-4a4c-9ac3-c9558dadb7da,Harriet,"[1, 2, 3, 4, 5]"
c7201c3d-62ab-4b66-8b09-86b6d1db8081,Jan,"[1, 2, 3, 4, 5]"
4519920f-59bc-433b-b1eb-62fac0121b5d,Friends,[2]
4519920f-59bc-433b-b1eb-62fac0121b5d,Steven,"[1, 2, 3, 4, 5]"
b4f2bff9-a5a7-480c-b77b-d87a35ff935d,Abe,"[1, 2, 3, 4, 5]"
0ec2fa8d-6ebe-4d47-888d-d612a7b8395d,I (myself),"[1, 2, 3, 4, 5]"
040a61ec-0039-48fc-89d9-9123a0847952,Karen,"[1, 2, 3, 4, 5]"
040a61ec-0039-48fc-89d9-9123a0847952,Husband,"[4, 5]"
9e78c198-d6a6-4a6d-9adc-0281a94d40e0,Barbara,"[1, 2, 3, 4, 5]"
9e78c198-d6a6-4a6d-9adc-0281a94d40e0,Bird,[3]
d8966ac8-bbe6-4853-ab65-f0f0b2011b91,Mary,"[1, 2, 3, 4, 5]"
d8966ac8-bbe6-4853-ab65-f0f0b2011b91,Doctors,"[2, 3]"
720b4104-b9b5-4afd-99a3-9ad82b214d29,Jasmine,"[1, 2, 3, 4, 5]"
720b4104-b9b5-4afd-99a3-9ad82b214d29,Her boyfriend,"[3, 4]"
24f6f8f1-7dd5-4447-8704-3cab908c9e27,Sarah,"[1, 2, 3, 4, 5]"
24f6f8f1-7dd5-4447-8704-3cab908c9e27,Man,"[4, 5]"
c8d31503-039f-4c83-b28b-f6fb3aca3287,Ants,"[4, 5]"
c8d31503-039f-4c83-b28b-f6fb3aca3287,Kim,"[1, 2, 3, 4, 5]"
0cb77eac-de6b-4313-a366-e4e2f10e0e93,Michelle,"[1, 2, 3, 4, 5]"
0cb77eac-de6b-4313-a366-e4e2f10e0e93,Server,"[2, 5]"
4aedaf38-20fe-4bb4-92e1-c7c10cae383c,The nanny,"[3, 4, 5]"
4aedaf38-20fe-4bb4-92e1-c7c10cae383c,His sister,[3]
4aedaf38-20fe-4bb4-92e1-c7c10cae383c,Chad,"[1, 3, 4, 5]"
ced15f80-dc7d-4ea7-9a2a-3e3c7ab60d72,Clothing company,[5]
ced15f80-dc7d-4ea7-9a2a-3e3c7ab60d72,Brand fashion,[3]
ced15f80-dc7d-4ea7-9a2a-3e3c7ab60d72,Charles,"[1, 2, 3, 4, 5]"
ced15f80-dc7d-4ea7-9a2a-3e3c7ab60d72,Facebook,[4]
0607b2d3-4453-4fee-9ae5-59eb8a58fb37,Landlord's wife's father,[3]
0607b2d3-4453-4fee-9ae5-59eb8a58fb37,His landlord,[2]
0607b2d3-4453-4fee-9ae5-59eb8a58fb37,Charles,"[1, 2, 3, 4, 5]"
0607b2d3-4453-4fee-9ae5-59eb8a58fb37,People,[1]
625f06a3-bb1a-4395-86de-ae6aa6e766ad,Randall,"[1, 2, 3, 4, 5]"
e30b4226-20fa-4093-8c03-bffec54d9642,Anna,"[1, 2, 3, 4, 5]"
e30b4226-20fa-4093-8c03-bffec54d9642,Other dancers,[4]
39e61a1a-2ef1-400e-929a-f296b1fa1e83,Susy,"[1, 3, 4]"
3abfbf39-e6a7-423f-a0ed-0cb37c2aa9ea,Tim,"[1, 3, 5]"
34463107-0359-43d0-966b-de8d9954c246,Bob,"[1, 2, 3, 4, 5]"
34463107-0359-43d0-966b-de8d9954c246,Cashier,[4]
3c52d304-ab8e-463d-8307-6c44ed9df869,New girlfriend,"[1, 2, 3, 4, 5]"
3c52d304-ab8e-463d-8307-6c44ed9df869,Finn,"[1, 2, 3, 4, 5]"
d0d7131b-c593-4f20-b99c-55f33ec7c04a,Callie,"[1, 2, 3, 5]"
d0d7131b-c593-4f20-b99c-55f33ec7c04a,Family,[2]
6bae2c2b-9469-447f-93c6-38e6e84358cd,Dave,"[1, 2, 3, 4, 5]"
6bae2c2b-9469-447f-93c6-38e6e84358cd,Daniel,"[1, 2, 3, 5]"
ded854e9-5fe9-46e9-8c16-17f7eb94a8d7,Chuck,"[1, 2, 3, 4, 5]"
ded854e9-5fe9-46e9-8c16-17f7eb94a8d7,Store employee,[3]
e13505ff-6a6d-4006-9997-19a273e88111,Magician,[2]
e13505ff-6a6d-4006-9997-19a273e88111,Martin,"[1, 2, 3, 4, 5]"
007867bf-9e6b-48e1-b70d-ccbed426cb38,Gym class,"[1, 5]"
007867bf-9e6b-48e1-b70d-ccbed426cb38,Kids,[5]
007867bf-9e6b-48e1-b70d-ccbed426cb38,Mr. frank,"[3, 4, 5]"
007867bf-9e6b-48e1-b70d-ccbed426cb38,Kinsey,[2]
b2533dec-0867-4614-83b7-ba3c39e3cbce,Trish,"[1, 2, 3, 4, 5]"
569db55f-5a3c-4250-9cf9-b33c1e59c639,Artists,[3]
569db55f-5a3c-4250-9cf9-b33c1e59c639,Sculpture,[4]
569db55f-5a3c-4250-9cf9-b33c1e59c639,Government,"[1, 2, 3, 5]"
85dfc0f7-aa2b-49c0-a55c-3b904e766fdc,Monicka,"[1, 2, 3, 4, 5]"
85dfc0f7-aa2b-49c0-a55c-3b904e766fdc,Family,"[2, 3, 4, 5]"
