story,character, appearing lines
68ca261e-a04b-47aa-9786-0bb4e9cd8b38,James,"[5]"
68ca261e-a04b-47aa-9786-0bb4e9cd8b38,Josh,"[1]"
25602342-0719-4e81-bf63-6e285eb49990,Tutor,"[2]"
25602342-0719-4e81-bf63-6e285eb49990,Danny,"[1, 2, 3, 4, 5]"
06c6444c-3ab9-4302-8c64-b8f69e1462ec,Dan,"[1, 2, 3, 4, 5]"
c152ae65-0ee8-4695-8f5c-ca536f9212cf,Kyle,"[1, 2, 3, 4, 5]"
c152ae65-0ee8-4695-8f5c-ca536f9212cf,Life guard,"[5]"
730be0bb-1213-4e61-96db-de393e4a8d6d,Jason,"[1, 2, 3, 4, 5]"
730be0bb-1213-4e61-96db-de393e4a8d6d,His cousin,"[2, 3]"
7d0c0fc2-f31f-4ff0-8194-b6fefa043bdd,Steve,"[1, 3, 4, 5]"
7d0c0fc2-f31f-4ff0-8194-b6fefa043bdd,Wife,"[3]"
13489d2b-937b-485c-b596-25ea529a2b74,Bill,"[1, 2, 3, 4, 5]"
53400dd4-7689-43e1-9877-303ad6de0ec2,Hannah,"[4]"
a80d06b4-8185-4aeb-8de6-10ca687b65f5,Art,"[1, 3, 5]"
a80d06b4-8185-4aeb-8de6-10ca687b65f5,A old dog,"[1, 2, 3, 4, 5]"
7c7b405e-cd79-4282-8037-021e83cdb91e,Family,"[2, 3, 4, 5]"
7c7b405e-cd79-4282-8037-021e83cdb91e,Tom,"[1, 2, 3, 4, 5]"
f2ab205f-0900-4336-9289-dfef474e072a,Dad,"[4]"
f2ab205f-0900-4336-9289-dfef474e072a,Juan,"[1, 2, 3, 4, 5]"
f2ab205f-0900-4336-9289-dfef474e072a,Mom,"[4]"
46e4cdc2-8799-4daf-b199-3955d680fc4a,Angela's subordinates,"[3, 5]"
46e4cdc2-8799-4daf-b199-3955d680fc4a,Angela,"[1, 2, 3, 4, 5]"
e201c6ff-a49d-43c1-8bf9-318566270046,I (myself),"[2, 3, 4, 5]"
e201c6ff-a49d-43c1-8bf9-318566270046,Nancy,"[1, 3, 4, 5]"
cd4d01a4-bfe7-403d-8bab-86edf2cfe9af,Cell phone store,"[2, 3, 4]"
cd4d01a4-bfe7-403d-8bab-86edf2cfe9af,Whitney,"[1, 2, 3, 4, 5]"
da230d64-0537-4587-82ed-d4ebc8353beb,Robert,"[1, 2, 3, 4, 5]"
da230d64-0537-4587-82ed-d4ebc8353beb,Robert's company,"[3, 4]"
4ad015c7-432c-4f87-8c3c-1840a65f62ff,I (myself),"[1, 2, 3, 4, 5]"
1f803ef0-4d44-4185-85ad-7d1bd5f309db,Lecture,"[2]"
1f803ef0-4d44-4185-85ad-7d1bd5f309db,Quincy,"[1, 2, 5]"
85083666-2465-4236-81c0-0ff32f788e82,Owners,"[1, 5]"
85083666-2465-4236-81c0-0ff32f788e82,Dog,"[1, 2, 4, 5]"
d3b2904f-a396-4848-8cd4-dc51404ddbab,Upperclassmen,"[2, 3]"
d3b2904f-a396-4848-8cd4-dc51404ddbab,Drew,"[1, 2, 3, 5]"
d3b2904f-a396-4848-8cd4-dc51404ddbab,Drew's mom,"[4, 5]"
a8719b9a-519b-4f2c-953c-c37837e91398,Lloyd,"[1, 2, 3, 4, 5]"
2a6dbcea-81ed-4328-91c3-ee3e8cfe1fc7,Levi,"[1, 2, 3, 4]"
3e367772-58da-49b5-896f-141e09ff72f1,Debbie,"[1, 3, 4, 5]"
5ae440df-d3e7-4a6a-a646-c4e4e5386bc7,Paul,"[1, 3]"
1297fcc0-a299-498a-aaa6-3f8aec3cb046,Ben,"[1, 2, 3, 5]"
1297fcc0-a299-498a-aaa6-3f8aec3cb046,Joe,"[4, 5]"
dd717f2e-6c92-41da-806a-80b95368ecc5,Jenny,"[1]"
f221f423-7857-4fb4-a064-723b633b94b6,Hannah,"[1, 3, 4]"
f221f423-7857-4fb4-a064-723b633b94b6,Her three nieces,"[1, 3, 4, 5]"
f221f423-7857-4fb4-a064-723b633b94b6,Her donkey,"[4]"
f221f423-7857-4fb4-a064-723b633b94b6,The chickens,"[4]"
d0680ebb-dd28-49db-a561-dd4271121c23,Lucy's mother,"[1, 3, 4]"
d0680ebb-dd28-49db-a561-dd4271121c23,Lucy,"[1, 2, 5]"
9eb8276f-5602-42bf-aa8b-c1f6eb40b980,Charles,"[1, 2, 3, 4, 5]"
033b07b7-9a5d-4ab9-9719-41c49b47c038,James,"[4]"
033b07b7-9a5d-4ab9-9719-41c49b47c038,Andrew,"[1]"
6e26a431-029a-4bfd-a409-0d9900fdedbb,Anna,"[1, 2, 3, 4, 5]"
a39f395f-656f-4897-b62b-b6c1489f862c,I (myself),"[1, 2, 3]"
a39f395f-656f-4897-b62b-b6c1489f862c,Cub scouts,"[2]"
a39f395f-656f-4897-b62b-b6c1489f862c,Camp leader,"[5]"
32c48543-a578-405c-ab07-a0f1dd681fbf,Everyone,"[5]"
32c48543-a578-405c-ab07-a0f1dd681fbf,A man,"[1, 2, 3]"
37eaf3f0-dfe9-469e-9a0b-94a59935bfd4,Billy,"[1, 2, 3, 4, 5]"
dbe6d224-fe2d-4f21-b919-2f96b488d934,Dave,"[1, 2, 3, 4, 5]"
dbe6d224-fe2d-4f21-b919-2f96b488d934,Family,"[2]"
7247ee60-d504-4608-8871-f7b4fd964670,Joan,"[1]"
93479d4b-1a39-417e-8307-1019ce064694,His friend,"[2, 3, 4, 5]"
93479d4b-1a39-417e-8307-1019ce064694,The man,"[1, 2, 3, 5]"
f1043cb8-c1d2-409e-9478-f42171b8ccd8,Sully,"[1, 2, 3, 4]"
f1043cb8-c1d2-409e-9478-f42171b8ccd8,Billy,"[1, 2, 4]"
d82b0fbf-61d2-416d-8992-eaf4ca75c4ae,George,"[1, 2, 3, 4, 5]"
d82b0fbf-61d2-416d-8992-eaf4ca75c4ae,Professional chef,"[4]"
d82b0fbf-61d2-416d-8992-eaf4ca75c4ae,Personal trainer,"[4]"
dfb35c1a-598e-44b8-951d-b23e9d6b3f98,Emily,"[1, 2, 3, 4, 5]"
6b536452-fdf4-4124-9212-255d3587e4b9,Karen,"[1, 2, 3, 4, 5]"
c45a799e-1a2e-4d5b-b972-65986a0a636f,I (myself),"[1, 2, 3, 5]"
c45a799e-1a2e-4d5b-b972-65986a0a636f,Grandmother,"[1, 5]"
c45a799e-1a2e-4d5b-b972-65986a0a636f,Stepfather,"[3, 4]"
c45a799e-1a2e-4d5b-b972-65986a0a636f,Stepmother,"[3, 4]"
08d08e65-6cd2-4527-abc0-9c09d721e078,James,"[1, 2, 3, 4, 5]"
08d08e65-6cd2-4527-abc0-9c09d721e078,Daughter,"[3, 4]"
08d08e65-6cd2-4527-abc0-9c09d721e078,Man,"[3, 4]"
264ce423-51ce-41ac-9a82-547181d8377b,Tom's date,"[3, 5]"
264ce423-51ce-41ac-9a82-547181d8377b,Tom,"[1, 3, 4, 5]"
d886aa5c-0ae7-4969-9e20-862a9ee65516,Janitor,"[3, 4, 5]"
d886aa5c-0ae7-4969-9e20-862a9ee65516,Thief,"[1, 5]"
551632b1-19b8-4786-ada0-882440e56530,Jon,"[1, 2, 3, 5]"
48be8a2a-343d-434d-aa66-09362970d3e0,Tom,"[1, 2, 3, 4]"
d76a09a7-38ab-4efd-8091-32902021ba79,The smiths,"[1, 2, 4, 5]"
ca38ef6f-7c12-4d3f-86f2-b9cb01a81be6,Their mom,"[3]"
ca38ef6f-7c12-4d3f-86f2-b9cb01a81be6,Alex,"[1, 2, 3, 4, 5]"
ca38ef6f-7c12-4d3f-86f2-b9cb01a81be6,Anna,"[1, 2, 3, 4, 5]"
b58de2d1-85e3-4a4d-a1b9-2c32a933dabb,Her friends,"[1, 2, 3, 5]"
b58de2d1-85e3-4a4d-a1b9-2c32a933dabb,Lana,"[1, 3, 4, 5]"
01a645ae-4a91-4f98-bfe9-d8f0b9debf6c,I (myself),"[1, 2, 3, 4, 5]"
01a645ae-4a91-4f98-bfe9-d8f0b9debf6c,My friend,"[2, 3, 4, 5]"
82d7f467-1490-4aa5-a540-cae7fcebe90c,Jenny,"[1, 2, 3, 4, 5]"
c96ee9a7-bdd1-452a-bef2-213700eaaeb9,Team,"[5]"
c96ee9a7-bdd1-452a-bef2-213700eaaeb9,Kaine,"[1, 3, 4, 5]"
14be28e5-0344-4d3c-ba33-feca0ef41d1b,Bob,"[1, 2, 3, 4, 5]"
14be28e5-0344-4d3c-ba33-feca0ef41d1b,Stuffed bear,"[1, 2, 3, 4, 5]"
14be28e5-0344-4d3c-ba33-feca0ef41d1b,Mother,"[4]"
5cfe7521-fef2-4de7-9024-aadc34385b12,Lillian,"[1]"
8f66baa1-965b-4167-b7ed-c14463f79fef,Baby,"[4, 5]"
8f66baa1-965b-4167-b7ed-c14463f79fef,Stacey,"[1, 2, 3, 4]"
8f66baa1-965b-4167-b7ed-c14463f79fef,Child,"[2]"
aa35296c-3636-4055-95e3-e095109e1498,The woman,"[1]"
aa35296c-3636-4055-95e3-e095109e1498,The man,"[2]"
6a78cf94-982a-485e-8f07-98793b6ec5f4,Sam,"[1, 2, 3, 4, 5]"
f7b80d21-fcdb-4a38-b819-d6e16c57433c,Therapist,"[2, 3]"
f7b80d21-fcdb-4a38-b819-d6e16c57433c,Yolanda,"[1, 3, 4, 5]"
8a0fc58d-2cb9-4bee-83ef-4e3e219d7083,Travis,"[1, 2, 3, 4, 5]"
8a0fc58d-2cb9-4bee-83ef-4e3e219d7083,Fish,"[2, 4]"
8a0fc58d-2cb9-4bee-83ef-4e3e219d7083,Stu,"[2, 3, 5]"
4a4066c9-e488-40d0-b8ac-f404f6c177ce,Lucretia's friend,"[3, 4]"
4a4066c9-e488-40d0-b8ac-f404f6c177ce,Lucretia,"[1, 2, 3, 4, 5]"
b02043b7-7cbb-4ab5-b156-203adc6d0185,Gus,"[1]"
b02043b7-7cbb-4ab5-b156-203adc6d0185,Liam,"[1]"
99fd6599-e7e2-49fd-b199-b09809599132,I (myself),"[1, 2, 3, 4, 5]"
e9528e75-e84e-46b2-ba56-87d6beaa874c,Sandy,"[1]"
70760b12-494d-43ce-a41d-59b0770ef1a1,I (myself),"[1, 2, 3, 5]"
70760b12-494d-43ce-a41d-59b0770ef1a1,Daughter,"[3, 4, 5]"
70760b12-494d-43ce-a41d-59b0770ef1a1,A beggar,"[1, 2, 3, 4, 5]"
f6ae7640-0087-4884-b117-65c2952e292f,Renee,"[1, 2, 3, 4, 5]"
f6ae7640-0087-4884-b117-65c2952e292f,Mom,"[4]"
f6ae7640-0087-4884-b117-65c2952e292f,Doctor,"[4]"
906c3347-8be3-4c13-a638-3e949f3651b1,Ed,"[2, 3, 4, 5]"
79fcd905-8ac7-456d-a147-0fdbc1095a46,I (myself),"[1, 3, 4]"
79fcd905-8ac7-456d-a147-0fdbc1095a46,Neighbor,"[1, 2, 3, 4, 5]"
d42707a5-f34a-42d5-a25c-b220050c55a4,Maya,"[1, 2, 3, 4, 5]"
d42707a5-f34a-42d5-a25c-b220050c55a4,Worm,"[4]"
f7eaa51f-63ff-48c1-9e9f-b3da55ed6cbd,Minerva,"[1, 2, 3, 4, 5]"
f7eaa51f-63ff-48c1-9e9f-b3da55ed6cbd,Nephew,"[4, 5]"
893e2fb6-e3c1-42f9-8e4a-bedbe8557450,Hannah,"[4, 5]"
893e2fb6-e3c1-42f9-8e4a-bedbe8557450,The judge,"[2]"
893e2fb6-e3c1-42f9-8e4a-bedbe8557450,Everyone,"[1, 2]"
893e2fb6-e3c1-42f9-8e4a-bedbe8557450,Chelsea,"[3, 4, 5]"
893e2fb6-e3c1-42f9-8e4a-bedbe8557450,Tina,"[5]"
bad97f32-f112-4da7-82ff-5663af8c47bc,The golden state warriors,"[2, 3, 4, 5]"
bad97f32-f112-4da7-82ff-5663af8c47bc,The chicago bulls,"[1]"
4564bfbe-55ca-4607-a033-c6356d5403d0,The killer,"[1]"
4564bfbe-55ca-4607-a033-c6356d5403d0,Detectives,"[2, 3, 4]"
4564bfbe-55ca-4607-a033-c6356d5403d0,The police chief,"[1, 2]"
4564bfbe-55ca-4607-a033-c6356d5403d0,The scarf,"[4, 5]"
76dffe38-b7ef-4d26-bb11-b881122828a0,Ronda,"[1, 2, 3, 4, 5]"
987a9974-aa53-4dee-80a6-40c270aa17e2,Kate,"[1, 3, 4, 5]"
bdde0366-6c42-4ddd-b470-fa4b8c72ae57,I (myself),"[1, 5]"
bdde0366-6c42-4ddd-b470-fa4b8c72ae57,You,"[2, 3]"
b88fa634-7188-4c0e-91de-85734b394639,Amber,"[1, 2, 3, 4, 5]"
b88fa634-7188-4c0e-91de-85734b394639,Best friend,"[4]"
dd54e47a-f4e1-4589-9bcf-326c5941f6e9,Amy,"[1, 2, 3, 4, 5]"
dd54e47a-f4e1-4589-9bcf-326c5941f6e9,Her boss,"[3, 4, 5]"
5025df88-d37c-4736-bc32-cb90a8bb1399,Olivia,"[1, 2, 4, 5]"
4acdfc8d-4645-465a-8124-a4f5f47c0d3d,Neil,"[1, 2, 3, 4, 5]"
d65f874d-7b3d-428f-9b72-f2dc465a73dd,Cassie's mom,"[1]"
d65f874d-7b3d-428f-9b72-f2dc465a73dd,Jen,"[4, 5]"
d65f874d-7b3d-428f-9b72-f2dc465a73dd,Cassie,"[2, 3]"
c673fb2c-7f89-4cea-afa0-a36598aebcb7,Ryan,"[1, 2, 3, 4, 5]"
00fff2e9-9258-4758-b0cc-7396ddde72f7,My wife's niece,"[1, 2, 3]"
00fff2e9-9258-4758-b0cc-7396ddde72f7,I (myself),"[5]"
00fff2e9-9258-4758-b0cc-7396ddde72f7,Ourselves(us),"[1]"
00fff2e9-9258-4758-b0cc-7396ddde72f7,My son,"[3, 4]"
3fb22cef-6fb4-4f7c-a762-35571fc1869f,Tim,"[1, 2, 4, 5]"
3fb22cef-6fb4-4f7c-a762-35571fc1869f,Tim's dog,"[1, 2, 4, 5]"
3fb22cef-6fb4-4f7c-a762-35571fc1869f,Mother,"[3]"
fa1a70e0-3dda-487d-97ce-96a9ac42966f,Libby,"[1, 2, 3, 4]"
c0a9d22c-ad49-47d7-b37a-ee47033d3b8e,Guy's dad,"[5]"
c0a9d22c-ad49-47d7-b37a-ee47033d3b8e,Guys,"[1, 4, 5]"
c0a9d22c-ad49-47d7-b37a-ee47033d3b8e,Truck drivers,"[2]"
c0a9d22c-ad49-47d7-b37a-ee47033d3b8e,Tom,"[1, 2, 3, 4, 5]"
825d37af-0ee1-4600-9e5e-1063f5e7ea6b,Roy,"[1, 2, 3, 4, 5]"
825d37af-0ee1-4600-9e5e-1063f5e7ea6b,Paula,"[1, 2, 3, 5]"
17b0bf20-0b7b-48a3-9a23-6242d40b98e9,Amy,"[1, 2, 3, 4]"
17b0bf20-0b7b-48a3-9a23-6242d40b98e9,Her fiance,"[1, 2, 3, 4]"
17b0bf20-0b7b-48a3-9a23-6242d40b98e9,Their grandparents,"[4, 5]"
ff1c5cd2-f62a-49ca-b22d-aa4bccc04c15,Baby girl,"[4, 5]"
ff1c5cd2-f62a-49ca-b22d-aa4bccc04c15,Wendy,"[1, 2, 3, 4, 5]"
269954cd-ccb9-440f-aa37-0ba6cdc9af8a,Olive,"[1, 2, 3, 4, 5]"
269954cd-ccb9-440f-aa37-0ba6cdc9af8a,Nancy,"[2, 5]"
b135365e-268e-4075-83be-3ce496f46ad4,I (myself),"[1, 2, 3, 4, 5]"
b135365e-268e-4075-83be-3ce496f46ad4,Parents,"[2]"
b135365e-268e-4075-83be-3ce496f46ad4,Friend,"[3, 4, 5]"
2e534131-8cac-4bd3-a28f-3aa1143f4113,Eric,"[1, 2, 3, 4, 5]"
62af366c-a0d6-4b33-b602-0ae31807b3bd,The teller,"[4]"
62af366c-a0d6-4b33-b602-0ae31807b3bd,Marge,"[1, 2, 3, 5]"
26e4e084-70cd-4929-8874-b4430ac05184,Ezekiel,"[1, 2, 4, 5]"
28154174-3d11-4377-9e63-95ef5b85e8e3,Susie,"[1, 2, 3, 4, 5]"
50333a86-79bb-4c10-9712-eb272bada343,Lance,"[1, 2, 3, 4, 5]"
bcd64f98-9d61-4200-b5de-384564424ee3,I (myself),"[2, 3]"
bcd64f98-9d61-4200-b5de-384564424ee3,Someone,"[3, 4]"
42c609ce-59b5-475a-a06e-cfd52c3d2d8d,Tammy,"[1, 3, 4]"
1a5ed86a-6fab-4bab-8107-88d1e2214cea,Nicki,"[1, 2, 3, 4, 5]"
1a5ed86a-6fab-4bab-8107-88d1e2214cea,Nicki's dad,"[1, 2, 4, 5]"
5854ea81-543e-4a53-8c44-0334a6c11833,Tim,"[1, 4, 5]"
913b7191-e435-4cc0-9412-3e00ca79b41b,Daniel,"[1, 2, 3, 4, 5]"
8fdc363c-8eee-46b6-9d33-276801bd6084,April,"[1, 2, 3, 4]"
8fdc363c-8eee-46b6-9d33-276801bd6084,Kids,"[5]"
3fc0d785-192e-4c08-8ae1-e5195507dfb5,Tim,"[1, 2, 3, 4, 5]"
3fc0d785-192e-4c08-8ae1-e5195507dfb5,Others,"[3, 4, 5]"
7cb1f406-daa3-4667-b885-7ab8c430b87b,Max,"[1, 2, 4]"
c7454340-3770-48ed-b471-0cd4bc0aa655,Lisa,"[1, 2, 3, 4]"
c7454340-3770-48ed-b471-0cd4bc0aa655,Kim,"[1, 3, 5]"
a2e0032c-cdfc-4fa0-a987-2b4a5cc2768b,Rita,"[1, 2, 3, 4, 5]"
2ec3146c-8be6-4bc0-8a05-e5de527cd108,Ness,"[1, 2, 3, 4]"
2ec3146c-8be6-4bc0-8a05-e5de527cd108,Namesake,"[1, 3, 4, 5]"
e239454d-31cf-4599-be1b-fc3afde3b741,I (myself),"[1, 2, 3, 4, 5]"
e239454d-31cf-4599-be1b-fc3afde3b741,Mom,"[2, 4]"
8853b0b1-8a1a-4d12-a62f-f8a90fadf116,Gregory,"[1, 2, 3, 4, 5]"
de82dc6a-376d-4c7f-b69f-5515621c6fb4,Lucy,"[1, 4]"
0198e0e6-cd7e-42bf-9884-4c9f60290c5f,I (myself),"[2, 3, 4, 5]"
0e5298fd-3685-464d-b23d-0e75d63dca91,Sprinklers,"[4]"
f6095383-43e9-4556-b969-6daed1914eb6,The couple,"[1, 2, 3, 4, 5]"
f42a4f6c-dfe1-44f4-a6d4-0bfadf1b6e07,I (myself),"[1, 2, 3, 4, 5]"
a4d5f2a7-803f-4945-ab59-fd9a9f9b767d,Coworkers,"[3]"
a4d5f2a7-803f-4945-ab59-fd9a9f9b767d,Susan,"[1, 2, 3, 4, 5]"
23a74f4d-6bc5-44ed-a2ba-7523980042ac,Lisa,"[1, 2, 3, 4, 5]"
495aab2c-4966-42a6-a4ac-1d91250d9969,Rico,"[1, 2, 4, 5]"
495aab2c-4966-42a6-a4ac-1d91250d9969,His owner,"[3, 4]"
43262c9d-17b4-459b-9190-ec46828b1b70,I (myself),"[2, 4]"
523432e0-e5ed-4bc5-9c8f-f752e8b1dabc,Aya,"[1, 4]"
a6206f7d-2140-4ab5-a5e1-d5bfb85a1212,I (myself),"[1, 2, 3, 4, 5]"
cdd85098-61eb-442b-81fb-7964e649c965,Tim,"[1, 2, 3, 4, 5]"
cdd85098-61eb-442b-81fb-7964e649c965,Tim's mother,"[2, 5]"
a02abcbb-b2ca-4205-be42-c0587061e597,Chris,"[1, 2, 3, 4, 5]"
57b54dc8-b89a-4faa-ba1a-0a86c6168bf0,I (myself),"[1, 2, 3, 4, 5]"
57b54dc8-b89a-4faa-ba1a-0a86c6168bf0,My girlfriend,"[1, 2, 5]"
767579cb-a348-43bb-91b9-9409dfd85f84,Allison,"[1, 2, 3, 5]"
767579cb-a348-43bb-91b9-9409dfd85f84,Katie,"[1, 2, 4, 5]"
5cc0db3f-6e39-455c-9d22-6d0aaff7a918,Jason,"[1, 3]"
5cc0db3f-6e39-455c-9d22-6d0aaff7a918,Friend,"[1, 2, 3, 4, 5]"
2742172a-8027-4be2-bdb8-32e4d19f6bd0,Marc,"[1, 2, 3, 5]"
2742172a-8027-4be2-bdb8-32e4d19f6bd0,Tom,"[1, 2, 3, 4, 5]"
ecee5c2b-f2ad-44f2-94b3-e01f540fd76f,I (myself),"[1, 2, 3, 4, 5]"
8f1f9ecf-3539-45b4-943f-a3c9532ba3f5,Friend,"[2, 5]"
8f1f9ecf-3539-45b4-943f-a3c9532ba3f5,Paula,"[1, 2, 3, 4, 5]"
44c742ac-0c86-47f8-9891-06e4cd58a402,Helga,"[1, 5]"
12472afc-9999-4ef0-afe9-7d69316ae5f1,John,"[1, 2, 3, 4, 5]"
63063617-71f2-4a81-bd89-a6d20326dfca,Rex,"[1, 3, 5]"
1f503a83-42c4-4ed2-a809-2dfabb4d76a0,His teacher,"[2, 3]"
1f503a83-42c4-4ed2-a809-2dfabb4d76a0,Cal,"[1, 2, 3, 4, 5]"
2f90ccaa-f123-4664-bdc4-386aa87caa5c,Tom,"[1, 2, 3]"
1feb37df-52b2-498c-89a9-029b47b81170,The dog,"[1, 2, 3, 5]"
1feb37df-52b2-498c-89a9-029b47b81170,Owner,"[2, 3, 4, 5]"
71a5e643-1d39-490b-a126-2ee2c7c72aff,Barry,"[1, 2, 3, 4]"
71a5e643-1d39-490b-a126-2ee2c7c72aff,The irony,"[5]"
33093241-3520-422e-aecb-47522efbabd6,A camera man,"[4]"
33093241-3520-422e-aecb-47522efbabd6,A buddy,"[1]"
33093241-3520-422e-aecb-47522efbabd6,John,"[1, 2, 3, 5]"
33093241-3520-422e-aecb-47522efbabd6,Clerk,"[3]"
f381c376-8d88-4bfb-8cf9-25244643aa85,Margery,"[1, 2, 3, 4, 5]"
0f8ad22b-1c03-4f8b-9d90-ba79e17af991,Randy,"[1, 2, 3, 4, 5]"
0f8ad22b-1c03-4f8b-9d90-ba79e17af991,Pizza place,"[3, 4]"
a6982a57-69ad-49d6-b75e-978e2dd71275,I (myself),"[3, 4, 5]"
a6982a57-69ad-49d6-b75e-978e2dd71275,Boss,"[1, 3, 4]"
7289c186-d625-4891-adfe-ddebe84218b7,The class,"[5]"
7289c186-d625-4891-adfe-ddebe84218b7,Teacher,"[1, 2]"
7289c186-d625-4891-adfe-ddebe84218b7,Jenny,"[1, 3, 4]"
b77d067d-3992-47ee-b25f-8172576f9449,Alex,"[1, 4]"
b77d067d-3992-47ee-b25f-8172576f9449,Sara.,"[1]"
d9afadc9-3c78-43bc-86c7-2cead34c8221,Helen parents,"[2, 5]"
d9afadc9-3c78-43bc-86c7-2cead34c8221,Helen,"[1, 2, 3, 4, 5]"
e9c37a3e-ef4e-4737-b61b-2a72c1cc1a27,Ian,"[1]"
cbc74677-d538-4da7-ba00-a8cdd7eff954,Eric,"[1, 2]"
d6bd38e9-36ab-447a-a30c-d23e4cfdd9dd,Charlie,"[1, 4]"
d6bd38e9-36ab-447a-a30c-d23e4cfdd9dd,Everyone,"[2]"
d6bd38e9-36ab-447a-a30c-d23e4cfdd9dd,Doug,"[4, 5]"
5ffadcf3-35f9-4eec-ab00-9c947970fc6a,Dan,"[1, 2, 3, 4, 5]"
1ae9cb1c-4f34-47d5-acd0-bcb034756c83,Rye,"[1, 2, 3, 4, 5]"
68793340-94b1-406a-86e6-4f6e2d1e3f87,Cows,"[2, 3]"
68793340-94b1-406a-86e6-4f6e2d1e3f87,His farmhands,"[3, 4]"
68793340-94b1-406a-86e6-4f6e2d1e3f87,Fred,"[1, 2, 3, 4, 5]"
032a0548-f3ae-432a-92b5-2f87783c8d9a,Ray,"[1, 4, 5]"
25bbe7cc-5cab-4792-816f-42e5fb72b419,Driver,"[3, 4, 5]"
25bbe7cc-5cab-4792-816f-42e5fb72b419,Heidi,"[1, 2, 3, 4, 5]"
bc4a1440-33f4-41bf-bf69-7e6d90100e78,Dwight,"[1, 2, 3, 4, 5]"
e4005cc3-20a6-4b91-b355-925376281142,I (myself),"[1, 2, 4, 5]"
e4005cc3-20a6-4b91-b355-925376281142,Doctor,"[4, 5]"
e4005cc3-20a6-4b91-b355-925376281142,Worker,"[2]"
e4005cc3-20a6-4b91-b355-925376281142,Staff,"[3]"
2bab5fe8-263c-4b35-8c77-54e36242740c,Sara,"[1, 3, 5]"
f3ae77cc-5ef1-4de9-92b3-5fb31c971e48,I (myself),"[1, 4]"
2ff826ea-17f1-4d2f-8f30-2c4d8faae99f,Angie,"[5]"
487c6ca2-9285-4933-a559-3cb24ed08f98,Sal's neighbor,"[2, 4, 5]"
487c6ca2-9285-4933-a559-3cb24ed08f98,Sal,"[1, 2, 4, 5]"
e32ae4ab-78e6-4e1a-abd9-0d30f4a11080,Jeanie,"[1, 2, 4, 5]"
1dae1288-e36e-4daa-9f30-296b63e388c5,Ed,"[1, 2, 3, 4, 5]"
cdca1352-243e-4c09-a281-e1f7050484c0,Jane's son,"[1, 2, 3, 4, 5]"
cdca1352-243e-4c09-a281-e1f7050484c0,Jane,"[1, 2, 3, 4, 5]"
33829706-2cdd-402b-8052-ae19fe4ddcb7,Brenda,"[1, 2, 3, 4, 5]"
c06f1c98-7496-4abe-8c13-5174c9c3b427,Brian,"[1, 2, 3, 4, 5]"
c06f1c98-7496-4abe-8c13-5174c9c3b427,Somebody,"[4]"
3d0b3460-9fb3-4fca-96b9-bc2a7ec86eea,Joshua,"[1, 2, 3, 4, 5]"
68072141-834c-4bd0-9b85-eb990fa0c5a3,Oswald,"[1, 2, 3, 4, 5]"
68072141-834c-4bd0-9b85-eb990fa0c5a3,Publisher,"[3, 4]"
144ce88a-0d12-497d-bb35-43e0c767425a,Paul,"[1, 2, 4]"
334ee521-abca-4a62-811c-39b0b8d4887f,Everyone,"[4, 5]"
334ee521-abca-4a62-811c-39b0b8d4887f,Joe,"[1, 2, 3, 4, 5]"
fca04517-beaf-448e-9329-84567a2868c4,Bosses,"[2]"
fca04517-beaf-448e-9329-84567a2868c4,Leah,"[1, 2, 4, 5]"
518cb090-3101-43d1-9489-827701a1acfa,Sally,"[1, 2, 3, 4, 5]"
afe62d0a-f5b7-49fb-820d-09cb1356eff6,I (myself),"[1, 2, 3, 4, 5]"
70eeddab-e347-460e-a678-cc59e930cb89,I (myself),"[1, 2, 3, 5]"
6f7f1e2d-5ff4-4a28-9546-071bcf3688b5,Kim's friend,"[1, 2, 3, 4, 5]"
6f7f1e2d-5ff4-4a28-9546-071bcf3688b5,Kim,"[1, 2, 3, 4, 5]"
6aed22b8-1c6c-47db-88c0-c37a9e0d14a9,Josh,"[1, 2, 3, 4, 5]"
566455da-baea-4fcb-8117-83a2c755aede,Grandmother,"[1]"
566455da-baea-4fcb-8117-83a2c755aede,Christina,"[3, 5]"
566455da-baea-4fcb-8117-83a2c755aede,Charles,"[1, 3, 4, 5]"
566455da-baea-4fcb-8117-83a2c755aede,A white girl,"[1]"
77abf193-6375-4253-a81a-c7174ef77a1c,The rental company,"[2]"
77abf193-6375-4253-a81a-c7174ef77a1c,Tom,"[1, 3, 4, 5]"
f759830e-7eb0-44cc-b2e9-f592effe01e1,Mildred,"[1, 2, 3, 4, 5]"
d65a18cc-6e51-47db-a312-34dd6931fb30,Liam,"[1, 2, 3, 4, 5]"
d704713b-a4e2-4e77-bd39-f4cec6ddcd83,Tony,"[1, 2, 3, 4, 5]"
539bfcc2-c925-4803-b191-90d6a256ddb5,Sally,"[1, 2, 3, 4, 5]"
bd95d598-4f30-4cd0-b67c-aa21f6c2952b,I (myself),"[1, 2, 3, 4]"
319268e4-32ee-4f53-86a3-9e3828a5cfe3,I (myself),"[1, 2, 3, 4, 5]"
db832b83-56f7-46c2-9630-8a9397df8a9b,I (myself),"[1, 2, 3, 4, 5]"
96b3a9ab-8f39-47ab-b275-95f44a0e60fd,Her lover,"[1, 2, 3, 5]"
96b3a9ab-8f39-47ab-b275-95f44a0e60fd,Another girl,"[3]"
